Msg ID;Time Stamp; PTU VAR 1 ; PTU VAR 2 ; PTU VAR 3 ; PTU VAR 4 ; PTU VAR 5 ; PTU VAR 6 ; PTU VAR 7 ; PTU VAR 8 ; PTU VAR 9 ; PTU VAR 10 ; PTU VAR 11 ; PTU VAR 12 ; PTU VAR 13 ; PTU VAR 14 ; PTU VAR 15 ; PTU VAR 16 ; PTU VAR 17 ; PTU VAR 18 ; PTU VAR 19 ; PTU VAR 20 ; PTU VAR 21 ; PTU VAR 22 ; PTU VAR 23 ; PTU VAR 24 ; PTU VAR 25 ; PTU VAR 26 ; PTU VAR 27 ; PTU VAR 28 ; PTU VAR 29 ; PTU VAR 30 ; PTU VAR 31 ; PTU VAR 32 ; PTU VAR 33 ; PTU VAR 34 ; PTU VAR 35 ; PTU VAR 36 ; PTU VAR 37 ; PTU VAR 38 ; PTU VAR 39 ; PTU VAR 40 ; PTU VAR 41 ; PTU VAR 42 ; PTU VAR 43 ; PTU VAR 44 ; PTU VAR 45 ; PTU VAR 46 ; PTU VAR 47 ; PTU VAR 48 ; PTU VAR 49 ; PTU VAR 50 ; PTU VAR 51 ; PTU VAR 52 ; PTU VAR 53 ; PTU VAR 54 ; PTU VAR 55 ; PTU VAR 56 ; PTU VAR 57 ; PTU VAR 58 ; PTU VAR 59 ; PTU VAR 60 ; PTU VAR 61 ; PTU VAR 62 ; PTU VAR 63 ; PTU VAR 64 ; PTU VAR 65 ; PTU VAR 66 ; PTU VAR 67 ; PTU VAR 68 ; PTU VAR 69 ; PTU VAR 70 ; PTU VAR 71 ; PTU VAR 72 ; PTU VAR 73 ; PTU VAR 74 ; PTU VAR 75 ; PTU VAR 76 ; PTU VAR 77 ; PTU VAR 78 ; PTU VAR 79 ; PTU VAR 80 
;;Distance To Station                     ;Actual Acceleration                     ;Command Acceleration                    ;Actual Speed                            ;Command Speed                           ;Tractive Effort Request                 ;RATO Database: PM Accel Rate            ;RATO Database: PM Cruise Speed          ;RATO Database: PM Decel Rate            ;RATO Database: PM Coast Level           ;Command State                           ;PI-Speed Error                          ;Station Target Speed                    ;Reference Velocity                      ;Target Acceleration                     ;SSP - Safe_Speed                        ;SSP - Warning Speed                     ;Operating Mode                          ;Next Platform ID                        ;Head VO Packed                          ;Head Footprint Packed                   ;Remote Head FP Packed                   ;Tail Footprint Packed                   ;Tail VO Packed                          ;Remote Tail FP Packed                   ;Controlling ATC                         ;VATC Craddle Index                      ;Train Operator Mode Selection           ;PM Cruise Speed                         ;Distance To Station MET                 ;Occupied Berths                         ;Debug  0                                ;Debug  1                                ;Debug  2                                ;Debug  3                                ;Debug  4                                ;Debug  5                                ;Debug  6                                ;Debug  7                                ;Debug  8                                ;Debug 9                                 ;Debug 10                                ;Debug 11                                ;Debug 12                                ;Debug 13                                ;Debug 14                                ;Debug 15                                ;Debug 16                                ;Debug 17                                ;Debug 18                                ;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;Debug 19                                ;Change Speed Acceleration               ;Flarein Acceleration                    ;---;---;---;---;---;---;---;---;---;---;---;---
3007;13 Nov 2018 12:23:29:0168;2734.4;1.1;0.96;17.7;17.86;8364;100;60;100;0;SPEED_MAINT;0.15;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260221.9;0;10250038.8;10250026.9;0;VERDADERO;VATC_B;NO REQ;60;833.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2352;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3008;13 Nov 2018 12:23:29:0228;2732.8;1.1;1;17.78;17.92;8625;100;60;100;0;SPEED_MAINT;0.14;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260223.5;0;10250040.4;10250028.5;0;VERDADERO;VATC_B;NO REQ;60;833.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2352;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3009;13 Nov 2018 12:23:29:0288;2732.8;1.1;1;17.78;17.92;8625;100;60;100;0;SPEED_MAINT;0.14;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260223.5;0;10250040.4;10250028.5;0;VERDADERO;VATC_B;NO REQ;60;833.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2352;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3010;13 Nov 2018 12:23:29:0358;2729.5;1.25;1.08;18;18.05;8847;100;60;100;0;SPEED_MAINT;0.05;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260226.9;0;10250043.6;10250031.7;0;VERDADERO;VATC_B;NO REQ;60;832.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2352;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3011;13 Nov 2018 12:23:29:0438;2727;1.3;1.15;18.08;18.16;9546;100;60;100;0;SPEED_MAINT;0.08;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260229.5;0;10250046;10250034.1;0;VERDADERO;VATC_B;NO REQ;60;831.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2352;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3012;13 Nov 2018 12:23:29:0498;2727;1.3;1.15;18.08;18.16;9546;100;60;100;0;SPEED_MAINT;0.08;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260229.5;0;10250046;10250034.1;0;VERDADERO;VATC_B;NO REQ;60;831.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2352;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3013;13 Nov 2018 12:23:29:0558;2723.6;1.4;1.23;18.27;18.31;10020;100;60;100;0;SPEED_MAINT;0.04;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260233;0;10250049.3;10250037.4;0;VERDADERO;VATC_B;NO REQ;60;830.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3014;13 Nov 2018 12:23:29:0638;2721.9;1.4;1.27;18.42;18.39;10025;100;60;100;0;SPEED_MAINT;-0.03;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260234.6;0;10250050.9;10250039;0;VERDADERO;VATC_B;NO REQ;60;830.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3015;13 Nov 2018 12:23:29:0708;2719.3;1.55;1.34;18.6;18.51;10293;100;60;100;0;SPEED_MAINT;-0.1;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260237.3;0;10250053.4;10250041.5;0;VERDADERO;VATC_B;NO REQ;60;829.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3016;13 Nov 2018 12:23:29:0778;2719.3;1.55;1.34;18.6;18.51;10293;100;60;100;0;SPEED_MAINT;-0.1;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260237.3;0;10250053.4;10250041.5;0;VERDADERO;VATC_B;NO REQ;60;829.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3017;13 Nov 2018 12:23:29:0838;2715.9;1.55;1.42;18.83;18.68;10703;100;60;100;0;SPEED_MAINT;-0.15;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260240.8;0;10250056.7;10250044.8;0;VERDADERO;VATC_B;NO REQ;60;828.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3018;13 Nov 2018 12:23:29:0928;2713.3;1.7;1.48;18.94;18.82;11296;100;60;100;0;SPEED_MAINT;-0.12;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260243.6;0;10250059.3;10250047.4;0;VERDADERO;VATC_B;NO REQ;60;827.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3019;13 Nov 2018 12:23:30:0008;2711.5;1.701;1.52;19.09;18.92;11368;100;60;100;0;SPEED_MAINT;-0.18;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260245.4;0;10250060.9;10250049;0;VERDADERO;VATC_B;NO REQ;60;827;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3020;13 Nov 2018 12:23:30:0068;2711.5;1.701;1.52;19.09;18.92;11368;100;60;100;0;SPEED_MAINT;-0.18;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260245.4;0;10250060.9;10250049;0;VERDADERO;VATC_B;NO REQ;60;827;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3021;13 Nov 2018 12:23:30:0138;2708.9;1.8;1.59;19.28;19.06;11748;100;60;100;0;SPEED_MAINT;-0.22;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260248.1;0;10250063.6;10250051.7;0;VERDADERO;VATC_B;NO REQ;60;826.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3022;13 Nov 2018 12:23:30:0198;2705.3;1.901;1.67;19.5;19.27;12298;100;60;100;0;SPEED_MAINT;-0.24;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260251.7;0;10250067;10250055.1;0;VERDADERO;VATC_B;NO REQ;60;825.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3023;13 Nov 2018 12:23:30:0258;2705.3;1.901;1.67;19.5;19.27;12298;100;60;100;0;SPEED_MAINT;-0.24;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260251.7;0;10250067;10250055.1;0;VERDADERO;VATC_B;NO REQ;60;825.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3024;13 Nov 2018 12:23:30:0318;2702.5;1.95;1.73;19.69;19.43;12657;100;60;100;0;SPEED_MAINT;-0.26;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260254.5;0;10250069.6;10250057.7;0;VERDADERO;VATC_B;NO REQ;60;824.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3025;13 Nov 2018 12:23:30:0408;2699.8;2.052;1.8;19.99;19.6;12618;100;60;100;0;SPEED_MAINT;-0.4;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260257.4;0;10250072.3;10250060.4;0;VERDADERO;VATC_B;NO REQ;60;823.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3026;13 Nov 2018 12:23:30:0458;2699.8;2.052;1.8;19.99;19.6;12618;100;60;100;0;SPEED_MAINT;-0.4;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260257.4;0;10250072.3;10250060.4;0;VERDADERO;VATC_B;NO REQ;60;823.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3027;13 Nov 2018 12:23:30:0528;2697;1.95;1.86;20.18;19.77;13031;100;60;100;0;SPEED_MAINT;-0.41;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260260.3;0;10250075;10250063.1;0;VERDADERO;VATC_B;NO REQ;60;822.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2356;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3028;13 Nov 2018 12:23:30:0608;2693.2;2.15;1.94;20.48;20.01;13396;100;60;100;0;SPEED_MAINT;-0.47;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260264.1;0;10250078.6;10250066.7;0;VERDADERO;VATC_B;NO REQ;60;821.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3029;13 Nov 2018 12:23:30:0668;2693.2;2.15;1.94;20.48;20.01;13396;100;60;100;0;SPEED_MAINT;-0.47;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260264.1;0;10250078.6;10250066.7;0;VERDADERO;VATC_B;NO REQ;60;821.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3030;13 Nov 2018 12:23:30:0728;2690.4;2.2;2.01;20.7;20.2;13790;100;60;100;0;SPEED_MAINT;-0.51;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260267.1;0;10250081.4;10250069.5;0;VERDADERO;VATC_B;NO REQ;60;820.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3031;13 Nov 2018 12:23:30:0788;2688.5;2.2;2.05;20.82;20.32;14173;100;60;100;0;SPEED_MAINT;-0.5;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260269;0;10250083.3;10250071.4;0;VERDADERO;VATC_B;NO REQ;60;819.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3032;13 Nov 2018 12:23:30:0848;2688.5;2.2;2.05;20.82;20.32;14173;100;60;100;0;SPEED_MAINT;-0.5;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260269;0;10250083.3;10250071.4;0;VERDADERO;VATC_B;NO REQ;60;819.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3033;13 Nov 2018 12:23:30:0918;2685.6;2.2;2.11;20.97;20.52;14864;100;60;100;0;SPEED_MAINT;-0.45;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260271.9;0;10250086;10250074.1;0;VERDADERO;VATC_B;NO REQ;60;819.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3034;13 Nov 2018 12:23:30:0988;2681.7;2.301;2.19;21.34;20.79;15036;100;60;100;0;SPEED_MAINT;-0.55;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260276;0;10250089.7;10250077.8;0;VERDADERO;VATC_B;NO REQ;60;817.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3035;13 Nov 2018 12:23:31:0088;2679.7;2.301;2.24;21.49;20.93;15362;100;60;100;0;SPEED_MAINT;-0.56;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260278;0;10250091.7;10250079.8;0;VERDADERO;VATC_B;NO REQ;60;817.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3036;13 Nov 2018 12:23:31:0148;2679.7;2.301;2.24;21.49;20.93;15362;100;60;100;0;SPEED_MAINT;-0.56;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260278;0;10250091.7;10250079.8;0;VERDADERO;VATC_B;NO REQ;60;817.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3037;13 Nov 2018 12:23:31:0208;2675.7;2.4;2.24;21.83;21.21;15101;100;60;100;0;SPEED_MAINT;-0.62;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260282.1;0;10250095.6;10250083.7;0;VERDADERO;VATC_B;NO REQ;60;816;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3038;13 Nov 2018 12:23:31:0268;2672.6;2.45;2.24;22.13;21.42;14696;100;60;100;0;SPEED_MAINT;-0.71;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260285.3;0;10250098.6;10250086.7;0;VERDADERO;VATC_B;NO REQ;60;815.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3039;13 Nov 2018 12:23:31:0338;2672.6;2.45;2.24;22.13;21.42;14696;100;60;100;0;SPEED_MAINT;-0.71;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260285.3;0;10250098.6;10250086.7;0;VERDADERO;VATC_B;NO REQ;60;815.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3040;13 Nov 2018 12:23:31:0398;2668.5;2.55;2.24;22.43;21.7;14606;100;60;100;0;SPEED_MAINT;-0.73;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260289.5;0;10250102.6;10250090.7;0;VERDADERO;VATC_B;NO REQ;60;813.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3041;13 Nov 2018 12:23:31:0488;2665.4;2.65;2.24;22.77;21.91;14030;100;60;100;0;SPEED_MAINT;-0.86;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260292.7;0;10250105.6;10250093.7;0;VERDADERO;VATC_B;NO REQ;60;812.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3042;13 Nov 2018 12:23:31:0568;2663.2;2.801;2.24;22.96;22.05;13818;100;60;100;0;SPEED_MAINT;-0.91;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260294.9;0;10250107.6;10250095.7;0;VERDADERO;VATC_B;NO REQ;60;812.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3043;13 Nov 2018 12:23:31:0628;2663.2;2.801;2.24;22.96;22.05;13818;100;60;100;0;SPEED_MAINT;-0.91;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260294.9;0;10250107.6;10250095.7;0;VERDADERO;VATC_B;NO REQ;60;812.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2360;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3044;13 Nov 2018 12:23:31:0698;2660;2.801;2.24;23.18;22.26;13751;100;60;100;0;SPEED_MAINT;-0.92;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260298.2;0;10250110.7;10250098.8;0;VERDADERO;VATC_B;NO REQ;60;811.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3045;13 Nov 2018 12:23:31:0758;2656.8;2.85;2.24;23.44;22.47;13512;100;60;100;0;SPEED_MAINT;-0.97;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260301.5;0;10250113.8;10250101.9;0;VERDADERO;VATC_B;NO REQ;60;810.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3046;13 Nov 2018 12:23:31:0868;2653.5;2.85;2.24;23.71;22.68;13278;100;60;100;0;SPEED_MAINT;-1.03;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260304.9;0;10250117;10250105.1;0;VERDADERO;VATC_B;NO REQ;60;809.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3047;13 Nov 2018 12:23:31:0928;2653.5;2.85;2.24;23.71;22.68;13278;100;60;100;0;SPEED_MAINT;-1.03;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260304.9;0;10250117;10250105.1;0;VERDADERO;VATC_B;NO REQ;60;809.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3048;13 Nov 2018 12:23:31:0988;2649.1;2.701;2.24;23.97;22.96;13355;100;60;100;0;SPEED_MAINT;-1.01;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260309.4;0;10250121.3;10250109.4;0;VERDADERO;VATC_B;NO REQ;60;807.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3049;13 Nov 2018 12:23:32:0048;2645.8;2.65;2.24;24.16;23.17;13454;100;60;100;0;SPEED_MAINT;-0.99;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260312.8;0;10250124.5;10250112.6;0;VERDADERO;VATC_B;NO REQ;60;806.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3050;13 Nov 2018 12:23:32:0118;2645.8;2.65;2.24;24.16;23.17;13454;100;60;100;0;SPEED_MAINT;-0.99;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260312.8;0;10250124.5;10250112.6;0;VERDADERO;VATC_B;NO REQ;60;806.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3051;13 Nov 2018 12:23:32:0178;2642.4;2.601;2.24;24.42;23.38;13220;100;60;100;0;SPEED_MAINT;-1.04;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260316.2;0;10250127.7;10250115.8;0;VERDADERO;VATC_B;NO REQ;60;805.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3052;13 Nov 2018 12:23:32:0268;2637.9;2.45;2.24;24.72;23.66;13130;100;60;100;0;SPEED_MAINT;-1.06;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260321;0;10250132.1;10250120.2;0;VERDADERO;VATC_B;NO REQ;60;804.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3053;13 Nov 2018 12:23:32:0358;2635.6;2.5;2.24;24.94;23.8;12747;100;60;100;0;SPEED_MAINT;-1.14;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260323.3;0;10250134.4;10250122.5;0;VERDADERO;VATC_B;NO REQ;60;803.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3054;13 Nov 2018 12:23:32:0408;2635.6;2.5;2.24;24.94;23.8;12747;100;60;100;0;SPEED_MAINT;-1.14;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260323.3;0;10250134.4;10250122.5;0;VERDADERO;VATC_B;NO REQ;60;803.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3055;13 Nov 2018 12:23:32:0478;2632.1;2.65;2.24;25.21;24.01;12509;100;60;100;0;SPEED_MAINT;-1.2;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260326.8;0;10250137.7;10250125.8;0;VERDADERO;VATC_B;NO REQ;60;802.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3056;13 Nov 2018 12:23:32:0538;2628.6;2.45;2.24;25.43;24.22;12441;100;60;100;0;SPEED_MAINT;-1.21;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260330.4;0;10250141.1;10250129.2;0;VERDADERO;VATC_B;NO REQ;60;801.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3057;13 Nov 2018 12:23:32:0598;2628.6;2.45;2.24;25.43;24.22;12441;100;60;100;0;SPEED_MAINT;-1.21;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260330.4;0;10250141.1;10250129.2;0;VERDADERO;VATC_B;NO REQ;60;801.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3058;13 Nov 2018 12:23:32:0658;2625.1;2.349;2.24;25.51;24.43;13049;100;60;100;0;SPEED_MAINT;-1.08;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260334;0;10250144.5;10250132.6;0;VERDADERO;VATC_B;NO REQ;60;800.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2364;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3059;13 Nov 2018 12:23:32:0748;2620.4;2.45;2.24;25.84;24.71;12792;100;60;100;0;SPEED_MAINT;-1.13;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260339;0;10250149.1;10250137.2;0;VERDADERO;VATC_B;NO REQ;60;799.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2368;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
3060;13 Nov 2018 12:23:32:0798;2620.4;2.45;2.24;25.84;24.71;12792;100;60;100;0;SPEED_MAINT;-1.13;60;29.45;2.24;50.95;49.09;UTO_MODE;91;10660110.9;10260339;0;10250149.1;10250137.2;0;VERDADERO;VATC_B;NO REQ;60;799.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2368;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
