Msg ID;Time Stamp; PTU VAR 1 ; PTU VAR 2 ; PTU VAR 3 ; PTU VAR 4 ; PTU VAR 5 ; PTU VAR 6 ; PTU VAR 7 ; PTU VAR 8 ; PTU VAR 9 ; PTU VAR 10 ; PTU VAR 11 ; PTU VAR 12 ; PTU VAR 13 ; PTU VAR 14 ; PTU VAR 15 ; PTU VAR 16 ; PTU VAR 17 ; PTU VAR 18 ; PTU VAR 19 ; PTU VAR 20 ; PTU VAR 21 ; PTU VAR 22 ; PTU VAR 23 ; PTU VAR 24 ; PTU VAR 25 ; PTU VAR 26 ; PTU VAR 27 ; PTU VAR 28 ; PTU VAR 29 ; PTU VAR 30 ; PTU VAR 31 ; PTU VAR 32 ; PTU VAR 33 ; PTU VAR 34 ; PTU VAR 35 ; PTU VAR 36 ; PTU VAR 37 ; PTU VAR 38 ; PTU VAR 39 ; PTU VAR 40 ; PTU VAR 41 ; PTU VAR 42 ; PTU VAR 43 ; PTU VAR 44 ; PTU VAR 45 ; PTU VAR 46 ; PTU VAR 47 ; PTU VAR 48 ; PTU VAR 49 ; PTU VAR 50 ; PTU VAR 51 ; PTU VAR 52 ; PTU VAR 53 ; PTU VAR 54 ; PTU VAR 55 ; PTU VAR 56 ; PTU VAR 57 ; PTU VAR 58 ; PTU VAR 59 ; PTU VAR 60 ; PTU VAR 61 ; PTU VAR 62 ; PTU VAR 63 ; PTU VAR 64 ; PTU VAR 65 ; PTU VAR 66 ; PTU VAR 67 ; PTU VAR 68 ; PTU VAR 69 ; PTU VAR 70 ; PTU VAR 71 ; PTU VAR 72 ; PTU VAR 73 ; PTU VAR 74 ; PTU VAR 75 ; PTU VAR 76 ; PTU VAR 77 ; PTU VAR 78 ; PTU VAR 79 ; PTU VAR 80 
;;Distance To Station                     ;Actual Acceleration                     ;Command Acceleration                    ;Actual Speed                            ;Command Speed                           ;Tractive Effort Request                 ;Reference Velocity                      ;SSP - Warning Speed                     ;Station Target Speed                    ;TCMS Out Trc Brk Request                ;Command State                           ;Hold Train Command                      ;---;Debug 16                                ;Debug 15                                ;PI-Jerk Limit                           ;Debug 19                                ;Tail Footprint Packed                   ;Head Footprint Packed                   ;---;PI-Speed Error                          ;PI-Feed Forward Term                    ;PI-Proportional Term                    ;PI-Integral Term                        ;---;VATC Craddle Index                      ;Controlling ATC                         ;Actual Location Confirmed               ;Operating Mode                          ;Next Operating Mode                     ;Loss Of Comm With RATO                  ;Loss Of Comm With RATP                  ;Forward TL -ATP1                        ;Reverse TL -ATP1                        ;Reason For Emer Braking                 ;Manual Movement Authority               ;Driverless Movement Authority           ;Sleep Mode State                        ;TCMS In Train Weight                    ;Train Operator Mode Selection           ;Monitor Motion Mode                     ;Reason For Emer Braking                 ;Override Tractive Effort Request        ;TCMS Out Trc Brk Request                ;Tractive Effort Request                 ;Hold In Station                         ;Command Direction                       ;Propulsion_Enabled-TL -ATP1             ;Propulsion Disabled                     ;Traction Enable TL -ATP1                ;Head Footprint-Segment ID               ;PI-Speed Error                          ;Operating Mode                          ;Position Error Forward                  ;Position Error Reverse                  ;Distance To Front CP                    ;Distance To Station                     ;Distance To Station MET                 ;Distance At Station                     ;Occupied Berths                         ;---;Debug 9                                 ;Debug 11                                ;RATO Database: PM Cruise Speed          ;RATO Database: PM Decel Rate            ;Emergency_Brake_TL_Status -ATP1         ;Loss Of Comm With RATO                  ;Loss Of Comm With RATP                  ;PI- Test Password                       ;PI- Power Prop -Startup                 ;PI- Power Int -Startup                  ;PI- Brake Prop -Station                 ;PI- Brake Int -Station                  ;Calib Tachs Completed Level             ;PI- Power Prop                          ;PI- Power Int                           ;PI- Brake Prop                          ;PI- Brake Int                           ;PI- Brake Feed Fwd                      ;PI- Power Feed Fwd                      
195;26 Feb 2018 00:55:37:0938;31.8;-1.73;-1.71;7.2;7.41;-11201;28.58;28.58;7.46;-569;STN_STOPPING;FALSO;;0;0;781;0;10220499;10220073.8;;0.2;-12825;1319;305;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-569;-11201;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.2;UTO_MODE;1.2;1.2;3861.5;31.8;9.6;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
196;26 Feb 2018 00:55:37:0988;31.8;-1.73;-1.71;7.2;7.41;-11201;28.58;28.58;7.46;-569;STN_STOPPING;FALSO;;0;0;781;0;10220499;10220073.8;;0.2;-12825;1319;305;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-569;-11201;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.2;UTO_MODE;1.2;1.2;3861.5;31.8;9.6;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
197;26 Feb 2018 00:55:38:0038;30.8;-1.837;-1.7;7.16;7.25;-11898;28.58;28.58;7.3;-604;STN_STOPPING;FALSO;;0;0;781;0;10220498.1;10220072.9;;0.08;-12750;539;313;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-604;-11898;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.08;UTO_MODE;1.2;1.2;3860.6;30.8;9.3;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
198;26 Feb 2018 00:55:38:0088;30.8;-1.837;-1.7;7.16;7.25;-11898;28.58;28.58;7.3;-604;STN_STOPPING;FALSO;;0;0;781;0;10220498.1;10220072.9;;0.08;-12750;539;313;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-604;-11898;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.08;UTO_MODE;1.2;1.2;3860.6;30.8;9.3;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
199;26 Feb 2018 00:55:38:0138;29.9;-1.732;-1.68;6.93;7.09;-11235;28.58;28.58;7.14;-570;STN_STOPPING;FALSO;;0;0;781;0;10220497.1;10220071.9;;0.16;-12600;1040;325;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-570;-11235;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.16;UTO_MODE;1.3;1.3;3859.6;29.9;9.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
200;26 Feb 2018 00:55:38:0188;29.9;-1.732;-1.68;6.93;7.09;-11235;28.58;28.58;7.14;-570;STN_STOPPING;FALSO;;0;0;781;0;10220497.1;10220071.9;;0.16;-12600;1040;325;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-570;-11235;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.16;UTO_MODE;1.3;1.3;3859.6;29.9;9.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
201;26 Feb 2018 00:55:38:0239;28.7;-1.626;-1.65;6.73;6.93;-10766;28.58;28.58;6.98;-546;STN_STOPPING;FALSO;;0;0;781;0;10220496;10220070.6;;0.2;-12375;1267;342;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-546;-10766;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.2;UTO_MODE;1.3;1.3;3858.3;28.7;8.7;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
202;26 Feb 2018 00:55:38:0339;28.1;-1.628;-1.64;6.61;6.85;-10440;28.58;28.58;6.9;-530;STN_STOPPING;FALSO;;0;0;781;0;10220495.4;10220070;;0.23;-12300;1508;352;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-530;-10440;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.23;UTO_MODE;1.3;1.3;3857.7;28.1;8.5;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
203;26 Feb 2018 00:55:38:0439;26.9;-1.574;-1.61;6.42;6.6;-10527;28.58;28.58;6.65;-534;STN_STOPPING;FALSO;;0;0;781;0;10220494.2;10220068.8;;0.18;-12075;1176;372;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-534;-10527;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.18;UTO_MODE;1.3;1.3;3856.5;26.9;8.2;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
204;26 Feb 2018 00:55:38:0539;26;-1.626;-1.6;6.3;6.43;-10756;28.58;28.58;6.48;-546;STN_STOPPING;FALSO;;0;0;781;0;10220493.4;10220067.8;;0.13;-12000;858;386;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-546;-10756;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.13;UTO_MODE;1.4;1.4;3855.5;26;7.9;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
205;26 Feb 2018 00:55:38:0589;26;-1.626;-1.6;6.3;6.43;-10756;28.58;28.58;6.48;-546;STN_STOPPING;FALSO;;0;0;781;0;10220493.4;10220067.8;;0.13;-12000;858;386;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-546;-10756;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.13;UTO_MODE;1.4;1.4;3855.5;26;7.9;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
206;26 Feb 2018 00:55:38:0639;24.9;-1.626;-1.57;6.06;6.26;-10087;28.58;28.58;6.31;-512;STN_STOPPING;FALSO;;0;0;781;0;10220492.3;10220066.7;;0.2;-11775;1280;408;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-512;-10087;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.2;UTO_MODE;1.4;1.4;3854.4;24.9;7.5;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
207;26 Feb 2018 00:55:38:0689;24.9;-1.626;-1.57;6.06;6.26;-10087;28.58;28.58;6.31;-512;STN_STOPPING;FALSO;;0;0;781;0;10220492.3;10220066.7;;0.2;-11775;1280;408;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-512;-10087;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.2;UTO_MODE;1.4;1.4;3854.4;24.9;7.5;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
208;26 Feb 2018 00:55:38:0749;24.1;-1.628;-1.55;5.94;6.17;-9697;28.58;28.58;6.22;-492;STN_STOPPING;FALSO;;0;0;781;0;10220491.5;10220065.9;;0.23;-11625;1501;427;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-492;-9697;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.23;UTO_MODE;1.4;1.4;3853.6;24.1;7.3;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
209;26 Feb 2018 00:55:38:0839;23.3;-1.574;-1.53;5.83;6;-9901;28.58;28.58;6.05;-502;STN_STOPPING;FALSO;;0;0;781;0;10220490.7;10220065.1;;0.17;-11475;1131;443;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-502;-9901;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.17;UTO_MODE;1.5;1.5;3852.8;23.3;7.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
210;26 Feb 2018 00:55:38:0930;22.5;-1.521;-1.51;5.67;5.82;-9853;28.58;28.58;5.87;-500;STN_STOPPING;FALSO;;0;0;781;0;10220490;10220064.2;;0.16;-11325;1014;458;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-500;-9853;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.16;UTO_MODE;1.5;1.5;3851.9;22.5;6.8;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
211;26 Feb 2018 00:55:39:0020;21.8;-1.469;-1.5;5.55;5.74;-9570;28.58;28.58;5.78;-486;STN_STOPPING;FALSO;;0;0;781;0;10220489.2;10220063.4;;0.19;-11250;1209;471;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-486;-9570;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.19;UTO_MODE;1.5;1.5;3851.1;21.8;6.6;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
212;26 Feb 2018 00:55:39:0070;21.8;-1.469;-1.5;5.55;5.74;-9570;28.58;28.58;5.78;-486;STN_STOPPING;FALSO;;0;0;781;0;10220489.2;10220063.4;;0.19;-11250;1209;471;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-486;-9570;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.19;UTO_MODE;1.5;1.5;3851.1;21.8;6.6;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
213;26 Feb 2018 00:55:39:0120;21;-1.469;-1.48;5.43;5.56;-9819;28.58;28.58;5.6;-498;STN_STOPPING;FALSO;;0;0;781;0;10220488.5;10220062.7;;0.12;-11100;799;482;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-498;-9819;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.12;UTO_MODE;1.5;1.5;3850.4;21;6.4;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
214;26 Feb 2018 00:55:39:0210;20.3;-1.417;-1.46;5.31;5.47;-9463;28.58;28.58;5.51;-480;STN_STOPPING;FALSO;;0;0;781;0;10220487.8;10220062;;0.15;-10950;988;499;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-480;-9463;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.15;UTO_MODE;1.5;1.5;3849.7;20.3;6.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
215;26 Feb 2018 00:55:39:0300;19.6;-1.469;-1.44;5.16;5.37;-8875;28.58;28.58;5.42;-450;STN_STOPPING;FALSO;;0;0;781;0;10220487.2;10220061.2;;0.22;-10800;1410;515;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-450;-8875;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.22;UTO_MODE;1.6;1.6;3848.9;19.6;5.9;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
216;26 Feb 2018 00:55:39:0380;19.2;-1.365;-1.43;5.12;5.28;-9134;28.58;28.58;5.33;-464;STN_STOPPING;FALSO;;0;0;781;0;10220486.7;10220060.7;;0.16;-10725;1066;525;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-464;-9134;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.16;UTO_MODE;1.6;1.6;3848.4;19.2;5.8;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
217;26 Feb 2018 00:55:39:0430;19.2;-1.365;-1.43;5.12;5.28;-9134;28.58;28.58;5.33;-464;STN_STOPPING;FALSO;;0;0;781;0;10220486.7;10220060.7;;0.16;-10725;1066;525;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-464;-9134;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.16;UTO_MODE;1.6;1.6;3848.4;19.2;5.8;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
218;26 Feb 2018 00:55:39:0480;18.5;-1.416;-1.41;4.88;5.09;-8665;28.58;28.58;5.14;-440;STN_STOPPING;FALSO;;0;0;781;0;10220486;10220060;;0.21;-10575;1371;539;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-440;-8665;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.21;UTO_MODE;1.6;1.6;3847.7;18.5;5.6;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
219;26 Feb 2018 00:55:39:0530;18.5;-1.416;-1.41;4.88;5.09;-8665;28.58;28.58;5.14;-440;STN_STOPPING;FALSO;;0;0;781;0;10220486;10220060;;0.21;-10575;1371;539;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-440;-8665;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.21;UTO_MODE;1.6;1.6;3847.7;18.5;5.6;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
220;26 Feb 2018 00:55:39:0580;17.6;-1.365;-1.38;4.72;5;-8076;28.58;28.58;5.04;-410;STN_STOPPING;FALSO;;0;0;781;0;10220485.1;10220059.1;;0.27;-10350;1781;562;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-410;-8076;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.27;UTO_MODE;0.5;0.5;3846.8;17.6;5.3;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
221;26 Feb 2018 00:55:39:0681;17;-1.364;-1.36;4.65;4.8;-8590;28.58;28.58;4.85;-436;STN_STOPPING;FALSO;;0;0;781;0;10220483.4;10220059.6;;0.16;-10200;1033;577;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-436;-8590;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.16;UTO_MODE;0.6;0.6;3847.3;17;5.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
